time_s,P_ref_W
16.147000000000002,0.11701235691716025
16.148,0.11701469350975222
16.149,0.11701702926696556
16.15,0.11701936418909016
16.151,0.11702169827641579
16.152,0.1170240315292321
16.153,0.1170263639478287
16.154,0.11702869553249508
16.155,0.1170310262835206
16.156,0.11703335620119464
16.157,0.11703568528580632
16.158,0.11703801353764481
16.159,0.11704034095699911
16.16,0.11704266754415821
16.161,0.11704499329941088
16.162,0.11704731822304583
16.163,0.1170496423153518
16.164,0.11705196557661725
16.165,0.1170542880071307
16.166,0.11705660960718053
16.167,0.11705893037705495
16.168,0.11706125031704218
16.169,0.11706356942743029
16.17,0.11706588770850729
16.171,0.11706820516056107
16.172,0.11707052178387946
16.173000000000002,0.11707283757875012
16.174,0.11707515254546072
16.175,0.11707746668429873
16.176000000000002,0.11707977999555164
16.177,0.11708209247950674
16.178,0.11708440413645133
16.179000000000002,0.11708671496667251
16.18,0.11708902497045738
16.181,0.11709133414809286
16.182,0.11709364249986588
16.183,0.11709595002606318
16.184,0.11709825672697147
16.185,0.1171005626028773
16.186,0.11710286765406722
16.187,0.1171051718808276
16.188,0.11710747528344478
16.189,0.117109777862205
16.19,0.11711207961739434
16.191,0.11711438054929886
16.192,0.11711668065820452
16.193,0.11711897994439713
16.194,0.1171212784081625
16.195,0.11712357604978624
16.196,0.11712587286955393
16.197,0.1171281688677511
16.198,0.11713046404466305
16.199,0.11713275840057517
16.2,0.11713505193577262
16.201,0.11713734465054047
16.202,0.11713963654516378
16.203,0.11714192761992744
16.204,0.1171442178751163
16.205000000000002,0.11714650731101513
16.206,0.11714879592790853
16.207,0.11715108372608106
16.208000000000002,0.11715337070581715
16.209,0.11715565686740122
16.21,0.11715794221111756
16.211000000000002,0.11716022673725028
16.212,0.11716251044608354
16.213,0.1171647933379013
16.214,0.11716707541298742
16.215,0.11716935667162581
16.216,0.11717163711410014
16.217,0.11717391674069405
16.218,0.11717619555169105
16.219,0.11717847354737464
16.22,0.11718075072802811
16.221,0.11718302709393473
16.222,0.1171853026453777
16.223,0.11718757738264009
16.224,0.11718985130600484
16.225,0.11719212441575491
16.226,0.11719439671217304
16.227,0.11719666819554193
16.228,0.1171989388661443
16.229,0.11720120872426254
16.23,0.11720347777017914
16.231,0.11720574600417646
16.232,0.11720801342653671
16.233,0.11721028003754208
